symbol_scope,target,horizon,market_period,threshold,transaction_cost_bps,method,regime_method,score_IC,signal_IC,accuracy,balanced_accuracy,Sharpe,drawdown,turnover,total_return,n_trades,n_test_rows
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.03,10,regime_lgbm_contrastive,contrastive,-0.015033916102144477,-0.014678779424851029,0.5470880795764479,0.37843188001832545,-1.389207738208216,-0.9159402116404498,0.08996470399486603,-0.8666199598866167,2010,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.03,10,regime_lgbm_contrastive,contrastive,-0.016365295966038185,0.0033177519035845794,0.5858767205266308,0.36558927954407233,-0.5039035862345078,-0.7615411723468439,0.04817474566128067,-0.4865715596934267,603,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.03,10,regime_lgbm_contrastive_hmm,contrastive_hmm,-0.0026100348883464418,0.0007676522236308886,0.5614969135802469,0.37446606023126255,-0.5476786231207712,-0.7810885246314883,0.07893518518518519,-0.691614201910957,3676,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.03,10,regime_lgbm_contrastive_hmm,contrastive_hmm,-0.009975296184873835,-0.007297697045569752,0.5607090103397341,0.35966129513130096,-0.8970869350366889,-0.5960761139539472,0.07525849335302806,-0.5161144232275272,937,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.03,10,regime_lgbm_contrastive_hmm,contrastive_hmm,-0.0036937383874110262,0.0020674129926345165,0.5490133162201187,0.38564366248928467,-0.6373803900703761,-0.6703695152362347,0.09521899566821755,-0.6336065331669003,2091,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.03,10,regime_lgbm_contrastive_hmm,contrastive_hmm,0.002951166954844619,0.00637673552678704,0.5855774985038898,0.3652138225043782,-0.2130098409991122,-0.6239136116914481,0.05228904847396768,-0.3036972093637884,648,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.03,10,regime_lgbm_hmm,hmm,0.0051131260203158314,0.0042256567957749454,0.5623070987654321,0.3726285597385241,-0.38086158539057235,-0.7428079027161374,0.08225308641975308,-0.5803126543168227,3804,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.03,10,regime_lgbm_hmm,hmm,-1.7688133775334205e-05,-0.00286666487919444,0.5651403249630724,0.361842113503483,-0.6257738193015898,-0.5120368744421406,0.07577548005908419,-0.40302698494573574,936,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.03,10,regime_lgbm_hmm,hmm,-0.012999403838607633,-0.005165712592727362,0.5498154981549815,0.38117142126961867,-0.9131042458108194,-0.8150422251203449,0.09959088721321996,-0.7611056905281611,2170,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.03,10,regime_lgbm_hmm,hmm,0.03135967510048076,0.028238263743850977,0.5827348892878516,0.3650707139183981,0.49157074782637383,-0.47008250234063,0.05647815679233992,0.4780118338556796,698,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.03,10,regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,-0.009163474213762119,-0.005808347074889919,0.5584490740740741,0.36827390521659426,-1.007343055884788,-0.9105407111828848,0.08173225308641975,-0.8684137609017855,3780,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.03,10,regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,-0.02691815864326079,-0.006482723644339137,0.5663220088626293,0.36236451765545324,-0.6408784388328419,-0.6215284685437996,0.07045790251107828,-0.41195779624276063,852,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.03,10,regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,-0.016450840470796438,-0.01835145100120437,0.5447617519653457,0.3749795238839289,-1.2958712725644903,-0.8789304075003794,0.10011230547088079,-0.8598457584364063,2188,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.03,10,regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,0.01142245874703386,0.015930135651271066,0.5760023937761819,0.3595296029677826,-0.4079287996257944,-0.6981864112602851,0.058871932974266905,-0.4639198004069841,740,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.03,10,regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,0.009447332822613702,0.015164367335206473,0.5613040123456791,0.37602937979471335,0.05880243315639101,-0.6388624307219347,0.08804012345679012,-0.051764902225426956,4057,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.03,10,regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,0.0006133046539911802,0.00142577620384089,0.5635155096011817,0.36428207188091816,-0.3795926246997714,-0.4696129385375096,0.0793943870014771,-0.2751689641990489,970,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.03,10,regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,-0.0012793371899677672,0.002996270281933415,0.5501363709289266,0.38409283025754687,-0.4396960259287967,-0.6533209255923713,0.10520616075725975,-0.554674490300406,2279,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.03,10,regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,0.02862710686022685,0.049232398104506706,0.5798922800718133,0.3710248563697092,1.0599327925059505,-0.32113620211252786,0.06478156792339916,1.957659634761987,808,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.03,10,regime_lgbm_kmeans,kmeans,0.007158703018405403,-0.005256343649618527,0.5661651234567902,0.37180730988484684,-0.7474479617335993,-0.8661901794618623,0.08406635802469135,-0.8119490446472689,3934,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.03,10,regime_lgbm_kmeans,kmeans,0.011239664778746968,0.01748295723359782,0.5688330871491876,0.3635228935551477,0.31818038807365145,-0.30580245011805757,0.07651403249630724,0.18041563934604588,952,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.03,10,regime_lgbm_kmeans,kmeans,0.0003715525699182097,-0.011900218293696698,0.5563933900208567,0.38049989616355234,-0.9809352943706916,-0.8378617052416326,0.0982672870206963,-0.7882702700753055,2184,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.03,10,regime_lgbm_kmeans,kmeans,0.010509057538835357,-0.013004231553877851,0.5816876122082585,0.3623858695615574,-0.8490238571748009,-0.75286242819449,0.06523040095751047,-0.6942856397484811,798,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.03,10,regime_lgbm_vol_bucket,vol_bucket,-0.0019842160448648883,-0.007254444450294562,0.5560956790123457,0.36980003453665794,-0.8957213784044434,-0.8811295853967335,0.08595679012345679,-0.8518315258629449,3973,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.03,10,regime_lgbm_vol_bucket,vol_bucket,-0.0031543835465624977,-0.005737010317745476,0.5589364844903988,0.36107214776488544,-0.3511132387895319,-0.5299695045329776,0.08005908419497784,-0.2848329359757147,986,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.03,10,regime_lgbm_vol_bucket,vol_bucket,-0.010030950497632024,-0.014720862318936765,0.5409112786780041,0.3767222518331568,-1.046897706946413,-0.8727911450659537,0.10536659714423231,-0.80696705186892,2310,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.03,10,regime_lgbm_vol_bucket,vol_bucket,0.009623572182529837,0.004426561489255026,0.5815380011968881,0.36314573387504634,-0.38992692751263297,-0.6303090020974759,0.05573010173548773,-0.43956532478952226,677,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.03,20,global_lgbm,none,0.002370356245843793,-0.0006832265409812384,0.5736882716049383,0.3657754787092464,-1.029948960656862,-0.8348862253280014,0.053356481481481484,-0.8071083681959351,2566,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.03,20,global_lgbm,none,0.0020630341837073094,0.007005262995371243,0.5802067946824224,0.35969016112158125,-0.39178786531801124,-0.41590904029793496,0.04379615952732644,-0.23595155430396975,561,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.03,20,global_lgbm,none,-0.002675696715294732,-0.011662420433751371,0.5602438633081983,0.37182171706277933,-1.4284102577324242,-0.8427871647543863,0.07051179207444248,-0.8394183707869791,1604,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.03,20,global_lgbm,none,0.0036620938311583214,0.013918193501419504,0.5921603830041892,0.35864325267857944,-0.6163799063684752,-0.5680521502529681,0.03104428485936565,-0.4240285492459136,401,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.03,20,regime_lgbm_contrastive,contrastive,-0.011001971921415634,-0.002756955400977851,0.5618441358024692,0.3727734897240506,-1.3568630615171466,-0.968098473848285,0.07650462962962963,-0.9375355821742526,3582,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.03,20,regime_lgbm_contrastive,contrastive,0.0009352034789543056,0.014654976846648972,0.565288035450517,0.3670010090936014,-1.0057998669938277,-0.6448337124070943,0.07968980797636632,-0.5925022730025344,969,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.03,20,regime_lgbm_contrastive,contrastive,-0.015033916102144477,-0.014678779424851029,0.5470880795764479,0.37843188001832545,-1.9380591839592791,-0.951511051584554,0.08996470399486603,-0.9372630159932814,2010,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.03,20,regime_lgbm_contrastive,contrastive,-0.016365295966038185,0.0033177519035845794,0.5858767205266308,0.36558927954407233,-0.7253189330709642,-0.7948327668278506,0.04817474566128067,-0.5935407646203013,603,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.03,20,regime_lgbm_contrastive_hmm,contrastive_hmm,-0.0026100348883464418,0.0007676522236308886,0.5614969135802469,0.37446606023126255,-1.0911290774590903,-0.8990219135035002,0.07893518518518519,-0.8892098073451428,3676,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.03,20,regime_lgbm_contrastive_hmm,contrastive_hmm,-0.009975296184873835,-0.007297697045569752,0.5607090103397341,0.35966129513130096,-1.338571709465615,-0.7042963439007267,0.07525849335302806,-0.6506672565316175,937,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.03,20,regime_lgbm_contrastive_hmm,contrastive_hmm,-0.0036937383874110262,0.0020674129926345165,0.5490133162201187,0.38564366248928467,-1.2158221010385437,-0.8379054575712085,0.09521899566821755,-0.8358577204188828,2091,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.03,20,regime_lgbm_contrastive_hmm,contrastive_hmm,0.002951166954844619,0.00637673552678704,0.5855774985038898,0.3652138225043782,-0.4537542526326467,-0.6613925786565613,0.05228904847396768,-0.4606947280801056,648,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.03,20,regime_lgbm_hmm,hmm,0.0051131260203158314,0.0042256567957749454,0.5623070987654321,0.3726285597385241,-0.9449626127266285,-0.872995232777939,0.08225308641975308,-0.8555518045786583,3804,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.03,20,regime_lgbm_hmm,hmm,-1.7688133775334205e-05,-0.00286666487919444,0.5651403249630724,0.361842113503483,-1.0890070787380708,-0.6346339412277591,0.07577548005908419,-0.5732061130421557,936,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.03,20,regime_lgbm_hmm,hmm,-0.012999403838607633,-0.005165712592727362,0.5498154981549815,0.38117142126961867,-1.503736872482708,-0.9119349467139428,0.09959088721321996,-0.8974881051292725,2170,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.03,20,regime_lgbm_hmm,hmm,0.03135967510048076,0.028238263743850977,0.5827348892878516,0.3650707139183981,0.2403528805137294,-0.4777538416113972,0.05647815679233992,0.124521220723802,698,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.03,20,regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,-0.009163474213762119,-0.005808347074889919,0.5584490740740741,0.36827390521659426,-1.5728174482782002,-0.9674072784549442,0.08173225308641975,-0.9544057602894023,3780,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.03,20,regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,-0.02691815864326079,-0.006482723644339137,0.5663220088626293,0.36236451765545324,-1.0582765986509914,-0.6921388585449396,0.07045790251107828,-0.5659143005609522,852,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.03,20,regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,-0.016450840470796438,-0.01835145100120437,0.5447617519653457,0.3749795238839289,-1.8805246870775356,-0.9465668711729834,0.10011230547088079,-0.939203110239972,2188,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.03,20,regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,0.01142245874703386,0.015930135651271066,0.5760023937761819,0.3595296029677826,-0.6541254751567622,-0.7325383733619123,0.058871932974266905,-0.5951409775445349,740,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.03,20,regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,0.009447332822613702,0.015164367335206473,0.5613040123456791,0.37602937979471335,-0.5053513077301804,-0.8035286139453569,0.08804012345679012,-0.6972717397018104,4057,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.03,20,regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,0.0006133046539911802,0.00142577620384089,0.5635155096011817,0.36428207188091816,-0.8744450546558037,-0.5992437365282568,0.0793943870014771,-0.48605478866578966,970,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.03,20,regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,-0.0012793371899677672,0.002996270281933415,0.5501363709289266,0.38409283025754687,-1.0261686350315793,-0.8447086304854406,0.10520616075725975,-0.8164917742527661,2279,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.03,20,regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,0.02862710686022685,0.049232398104506706,0.5798922800718133,0.3710248563697092,0.7977245869890668,-0.32598906611679107,0.06478156792339916,1.1708373080572554,808,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.03,20,regime_lgbm_kmeans,kmeans,0.007158703018405403,-0.005256343649618527,0.5661651234567902,0.37180730988484684,-1.288215276437521,-0.9487882227577529,0.08406635802469135,-0.9367946295265654,3934,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.03,20,regime_lgbm_kmeans,kmeans,0.011239664778746968,0.01748295723359782,0.5688330871491876,0.3635228935551477,-0.14514228899624643,-0.4050211897012131,0.07651403249630724,-0.15528744299688257,952,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.03,20,regime_lgbm_kmeans,kmeans,0.0003715525699182097,-0.011900218293696698,0.5563933900208567,0.38049989616355234,-1.5453496468845296,-0.911955298901666,0.0982672870206963,-0.9069592816749233,2184,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.03,20,regime_lgbm_kmeans,kmeans,0.010509057538835357,-0.013004231553877851,0.5816876122082585,0.3623858695615574,-1.1040815041103786,-0.8129772653253212,0.06523040095751047,-0.7745607416432276,798,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.03,20,regime_lgbm_vol_bucket,vol_bucket,-0.0019842160448648883,-0.007254444450294562,0.5560956790123457,0.36980003453665794,-1.4644492677635523,-0.9585380828687553,0.08595679012345679,-0.9514004336187418,3973,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.03,20,regime_lgbm_vol_bucket,vol_bucket,-0.0031543835465624977,-0.005737010317745476,0.5589364844903988,0.36107214776488544,-0.8191451858230884,-0.618311644908624,0.08005908419497784,-0.49814409021620454,986,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.03,20,regime_lgbm_vol_bucket,vol_bucket,-0.010030950497632024,-0.014720862318936765,0.5409112786780041,0.3767222518331568,-1.6652282750678626,-0.9333213494293425,0.10536659714423231,-0.9213517697145486,2310,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.03,20,regime_lgbm_vol_bucket,vol_bucket,0.009623572182529837,0.004426561489255026,0.5815380011968881,0.36314573387504634,-0.6323227653829714,-0.6429743864973599,0.05573010173548773,-0.5711299829289879,677,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.05,5,global_lgbm,none,0.002370356245843793,-0.0008019971596070752,0.5735725308641976,0.36246067190680487,-0.2791893581428025,-0.6039173821871597,0.05030864197530864,-0.386657367502363,2482,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.05,5,global_lgbm,none,0.0020630341837073094,0.011042030262347043,0.5806499261447563,0.35775316431901255,0.34733869466123996,-0.24006411031464886,0.04239290989660266,0.17054914365850227,551,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.05,5,global_lgbm,none,-0.002675696715294732,-0.013912863441886332,0.5599229905342532,0.36705423324295533,-0.6345039122212415,-0.6425360456776058,0.06569870046526552,-0.5544632964571262,1542,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.05,5,global_lgbm,none,0.0036620938311583214,0.013602518082675565,0.5918611609814483,0.3569792212645064,-0.33953509096210865,-0.5250951377994627,0.0296229802513465,-0.2797676919782648,389,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.05,5,regime_lgbm_contrastive,contrastive,-0.011001971921415634,-0.0031082306189942894,0.5622685185185186,0.37075396463147103,-0.581531489909499,-0.8940244018633443,0.07372685185185185,-0.7143909500377513,3520,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.05,5,regime_lgbm_contrastive,contrastive,0.0009352034789543056,0.016273921336066668,0.5655834564254062,0.36471105317813274,-0.2633850920636124,-0.46514950735315896,0.07599704579025111,-0.2528034854858371,946,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.05,5,regime_lgbm_contrastive,contrastive,-0.015033916102144477,-0.01486076222311744,0.5479704797047971,0.3765850020919934,-1.1108810114979288,-0.8831291293554754,0.08699663083587357,-0.7998285613711463,1984,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.05,5,regime_lgbm_contrastive,contrastive,-0.016365295966038185,0.0008435388558221152,0.5855774985038898,0.3636336811043574,-0.46526126188235306,-0.7470799197369878,0.0466786355475763,-0.46043451586550477,590,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.05,5,regime_lgbm_contrastive_hmm,contrastive_hmm,-0.0026100348883464418,6.633905181454335e-05,0.5623070987654321,0.3729774827975252,-0.27907795344545655,-0.683864735226503,0.07650462962962963,-0.48241918089044844,3642,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.05,5,regime_lgbm_contrastive_hmm,contrastive_hmm,-0.009975296184873835,-0.008999688653989474,0.5617429837518464,0.3586968244653721,-0.6969684941959461,-0.5472600865480762,0.07341211225997046,-0.43464027030326446,928,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.05,5,regime_lgbm_contrastive_hmm,contrastive_hmm,-0.0036937383874110262,0.002274970941404802,0.5500561527354404,0.38397566566768293,-0.3560595739616811,-0.5966721498373142,0.09144874057436227,-0.4548622513064271,2063,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.05,5,regime_lgbm_contrastive_hmm,contrastive_hmm,0.002951166954844619,0.004754798969098444,0.5857271095152603,0.36371794129984103,-0.11508651773910372,-0.5728360073076717,0.051765409934171155,-0.22289251361121798,651,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.05,5,regime_lgbm_hmm,hmm,0.0051131260203158314,0.0049423582822436295,0.5623070987654321,0.3697774983564239,-0.06241327597577443,-0.6259993583809736,0.07889660493827161,-0.2268201877559003,3737,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.05,5,regime_lgbm_hmm,hmm,-1.7688133775334205e-05,-0.004117162596263626,0.5657311669128509,0.35954117886295417,-0.4255867917360078,-0.44968457897960984,0.0725258493353028,-0.30473324837877924,914,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.05,5,regime_lgbm_hmm,hmm,-0.012999403838607633,-0.005272455555985322,0.5494946253810364,0.37738171656244446,-0.5940493830428623,-0.7398224636532749,0.09574041392587838,-0.6112191580685563,2143,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.05,5,regime_lgbm_hmm,hmm,0.03135967510048076,0.032010549582739044,0.5827348892878516,0.36357520289529227,0.6805634950732208,-0.46681772121877557,0.05393476959904249,0.805918158211381,680,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.05,5,regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,-0.009163474213762119,-0.005094139262936813,0.5600308641975309,0.36691651218141935,-0.6973101737597656,-0.8381167920456581,0.0787229938271605,-0.7570062162876233,3725,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.05,5,regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,-0.02691815864326079,-0.004334799713670235,0.5683899556868538,0.36197792020347824,-0.2768116241802162,-0.5351528147935536,0.0690546528803545,-0.22910140851817262,856,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.05,5,regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,-0.016450840470796438,-0.016278246832359004,0.5466869886090165,0.3730429353576012,-0.9195694082681345,-0.7894051369603905,0.09549975934541954,-0.7540947817323319,2137,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.05,5,regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,0.01142245874703386,0.01307931151386064,0.5764512268102933,0.35843265604394864,-0.4010115772857408,-0.6735481317672959,0.0572262118491921,-0.45516276899069597,732,6684
