method,regime_method,target,horizon,fold,IC,signal_IC,accuracy,balanced_accuracy,Sharpe,drawdown,turnover,total_return,n_trades,n_test_rows
regime_lgbm_hmm,hmm,tb_label_8h,8h,11,-0.05688697429251371,-0.03902281181125318,0.4736111111111111,0.33620487307343466,-2.64769492086459,-0.35272832435276485,0.11875,-0.22571802197042057,304,1440
regime_lgbm_hmm,hmm,tb_label_8h,8h,12,0.014367015401798662,-0.01504297606146928,0.5645833333333333,0.34168440680013284,-2.07189319159383,-0.18541698495898076,0.059722222222222225,-0.146467088084955,162,1440
regime_lgbm_hmm,hmm,tb_label_8h,8h,13,0.030802402649109384,0.0030546098646077107,0.5465277777777777,0.34795407845296006,-1.2354762394594303,-0.09722059370412484,0.04513888888888889,-0.08898253918359167,122,1440
regime_lgbm_hmm,hmm,tb_label_8h,8h,14,0.0213030558387619,0.0034524159214465687,0.6541666666666667,0.3911230024487549,-1.5338564509759474,-0.15849413365286721,0.05520833333333333,-0.12253512338663708,150,1440
regime_lgbm_hmm,hmm,tb_label_8h,8h,15,0.0800600694278099,0.04857641216013155,0.5715277777777777,0.41684292953653584,1.2270102335075908,-0.18104866317699148,0.10069444444444445,0.13578491418703487,265,1440
regime_lgbm_hmm,hmm,tb_label_8h,8h,16,0.014582183791511057,0.04107357115598591,0.5722222222222222,0.3666880967982559,-0.6491161989705484,-0.20590954227750669,0.04826388888888889,-0.07914606924612277,129,1440
regime_lgbm_hmm,hmm,tb_label_8h,8h,17,-0.05502737196565615,-0.03684292716522889,0.5486111111111112,0.3339090303155831,-1.8211770663165676,-0.11769404297652805,0.035416666666666666,-0.10534477873992032,97,1440
regime_lgbm_hmm,hmm,tb_label_8h,8h,18,-0.01957944334158882,0.0018284456114353851,0.5965277777777778,0.3816593799407055,-0.42246050410142755,-0.1881302469469803,0.07291666666666667,-0.04280070634079969,199,1440
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,1,0.0808385998026786,0.06191204627601598,0.5666666666666667,0.36748969481250965,2.381547675318861,-0.06822722173430051,0.05138888888888889,0.21185864605878235,136,1440
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,2,-0.10422061511709486,-0.07156524586132765,0.5722222222222222,0.3459634463391883,-4.0401547677490015,-0.38301433633491644,0.07569444444444444,-0.31592650454323556,200,1440
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,3,0.04207755701635587,0.031150552266648066,0.5763888888888888,0.3962995464118211,1.5199215817024123,-0.1430589856798202,0.09444444444444444,0.22239511848386773,248,1440
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,4,-0.050200047989303956,-0.0012575396645062723,0.5354166666666667,0.37243602411501886,-0.9854494112143138,-0.3372576499296647,0.09305555555555556,-0.16469024478195193,242,1440
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,5,0.04403964560905281,0.03274248665691255,0.5736111111111111,0.38776680748636266,0.37591084361257354,-0.13636004367257656,0.07847222222222222,0.034714945327874336,215,1440
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,6,-0.04495376946796844,-0.024962614646205396,0.5638888888888889,0.38119102048159276,-1.6076564240694857,-0.3055306908985223,0.07569444444444444,-0.1995527673684515,199,1440
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,7,0.00012222893368362943,0.00918529300017495,0.5645833333333333,0.3638083764449301,-0.7563394450952415,-0.15342650492377746,0.07951388888888888,-0.0658352258469872,213,1440
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,8,-0.027790037217437093,-0.0003558100035352803,0.5215277777777778,0.36695983814578886,-1.0236739156104657,-0.20384184975815922,0.12118055555555556,-0.09304743035875518,302,1440
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,9,-0.07943779210511384,-0.039126029729559295,0.5493055555555556,0.3638462631429384,-3.39032911609662,-0.25485304149260346,0.10798611111111112,-0.2307745300194064,268,1440
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,10,-0.017063191750802773,-0.015252377312801874,0.55,0.3587617680287744,-1.621590423067667,-0.2135644546444763,0.08958333333333333,-0.1455464939633646,235,1440
