method,regime_method,target,horizon,n_folds,mean_fold_IC,median_fold_IC,std_fold_IC,positive_ic_folds,mean_fold_Sharpe,median_fold_Sharpe,positive_sharpe_folds,mean_fold_total_return,median_fold_total_return,IC_bootstrap_mean,IC_ci_low,IC_ci_high,Sharpe_bootstrap_mean,Sharpe_ci_low,Sharpe_ci_high,total_return_bootstrap_mean,total_return_ci_low,total_return_ci_high,full_sample_IC,full_sample_Sharpe,full_sample_drawdown,full_sample_total_return,full_sample_n_test_rows
regime_lgbm_hmm,hmm,tb_label_8h,8h,18,0.005809087346840394,0.010383394911690557,0.041960451562465605,11,-0.5610103025945548,-0.535788351535988,7,-0.025188204561162535,-0.06319019054135044,0.005809087346840394,-0.013488361001232596,0.024696773147321414,-0.5610103025945548,-1.3328268418691478,0.19481821548785838,-0.025188204561162535,-0.10204093971242158,0.06372781470471005,0.0051131260200247,-0.3404628502108155,-0.709592437948333,-0.5363810345641582,25920
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,18,0.003500937048956409,-0.0033321814708188293,0.05343535476012197,8,-0.7202604373056961,-0.539431958128275,6,-0.0643091727296592,-0.06078858334392878,0.003500937048956409,-0.020536699983987248,0.027631668155633424,-0.7202604373056961,-1.558152822196855,0.12911222862003804,-0.0643091727296592,-0.1500438559885507,0.01692225687661551,0.0071587030184053,-0.7282207507218766,-0.8596904484258454,-0.797409202887266,25920
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,18,0.00039973679761911126,0.00845826331467947,0.05233458111999645,10,-0.8175665028025434,-0.3935006726563678,6,-0.06173237080306756,-0.06504900461220436,0.00039973679761911126,-0.02230327989846824,0.023406433283268285,-0.8175665028025434,-1.8521469231939702,0.24201894493637524,-0.06173237080306756,-0.16505279114453883,0.04529010105916699,-0.0019842160448649,-0.8202732207638613,-0.85403751215474,-0.8204036902129452,25920
global_lgbm,none,tb_label_8h,8h,18,-0.00045198038931749105,-0.0006400699377889459,0.04666344727658853,9,-0.5826668171481838,-0.4714333552748008,6,-0.031198883452458984,-0.03581922639692742,-0.00045198038931749105,-0.020689070134742353,0.020907090050185363,-0.5826668171481838,-1.5354891128947488,0.3479117753936427,-0.031198883452458984,-0.0991344473939222,0.03813053249216293,0.0023703562458437,-0.5056219225895547,-0.6883972816511268,-0.5573395028767264,25920
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,18,-0.006292702800241227,-0.005400176544762788,0.056726308113813656,7,-0.9084534518771934,-1.4958335971447227,7,-0.035479441497707716,-0.12412803083047952,-0.006292702800241227,-0.030460665552717932,0.019582440077343416,-0.9084534518771934,-1.9388436337409591,0.18268286023354072,-0.035479441497707716,-0.13789587804670328,0.08662773516102888,-0.0026100354451795,-0.5476144504540091,-0.7780515380365126,-0.6848021686090797,25920
regime_lgbm_contrastive,contrastive,tb_label_8h,8h,18,-0.01473886595232269,-0.012127056837527496,0.05256338651700834,7,-0.9900548157659715,-1.3548714277351737,7,-0.05957725887929447,-0.14677661609420772,-0.01473886595232269,-0.03731118079310706,0.009498615738279183,-0.9900548157659715,-2.168145267301255,0.1336322021202411,-0.05957725887929447,-0.16803340520054214,0.051758227583090975,-0.0110019719214156,-0.8335982148791298,-0.9259807359213929,-0.8229074340958306,25920
