n_periods,mean_return,return_std,per_period_sharpe,annualized_sharpe,skew,kurtosis,psr_gt_0,psr_stat,method,benchmark_sr,note
14015,3.1830360180461016e-05,0.0033639235347083956,0.00946227221042355,0.31311400790390775,22.264458534266723,1000.9558074900199,0.8931213659196375,1.2433000978897373,regime_lgbm_hmm_guided_hmm,0.0,Diagnostic PSR on overlapping portfolio returns; not a deployable performance claim.
14015,1.806359898139336e-05,0.003431390021881552,0.005264222040107365,0.17419723559192782,15.263775542216347,833.8066617986578,0.7414454429029813,0.6478080406290768,regime_lgbm_hmm_guided_gmm,0.0,Diagnostic PSR on overlapping portfolio returns; not a deployable performance claim.
14015,1.4225078779707636e-05,0.003182295200665175,0.004470068891388284,0.14791808511356624,10.748438376110373,574.5754226900009,0.7059340928222011,0.5415452542878061,regime_lgbm_hmm,0.0,Diagnostic PSR on overlapping portfolio returns; not a deployable performance claim.
14015,1.0410713937240488e-05,0.0027821642548390073,0.003741947988560767,0.12382399343527044,9.84019150602205,371.1343214724781,0.6740265414764433,0.4510591519083653,regime_lgbm_kmeans,0.0,Diagnostic PSR on overlapping portfolio returns; not a deployable performance claim.
14015,7.67584700627093e-06,0.002336369814798849,0.003285373299060442,0.10871557890673408,9.845507895242434,425.2015324973558,0.6536295617843826,0.3951382297441313,global_lgbm,0.0,Diagnostic PSR on overlapping portfolio returns; not a deployable performance claim.
14015,5.260051842209219e-06,0.0035537167159359027,0.001480155077815182,0.048979492285530724,-2.5752716912584157,668.0443147174361,0.5694040141513504,0.17485703432976926,regime_lgbm_contrastive,0.0,Diagnostic PSR on overlapping portfolio returns; not a deployable performance claim.
14015,-1.3181205272570319e-05,0.002732497490186922,-0.004823867293531762,-0.15962555169470197,6.141095432530162,254.84280078109526,0.286930320651795,-0.5623748637970305,regime_lgbm_vol_bucket,0.0,Diagnostic PSR on overlapping portfolio returns; not a deployable performance claim.
14015,-1.756582145197889e-05,0.0025596274801858087,-0.006862647626639697,-0.22709039176048093,-15.393449716368377,1061.3388517120638,0.1967984504099804,-0.853112534894807,regime_lgbm_contrastive_hmm,0.0,Diagnostic PSR on overlapping portfolio returns; not a deployable performance claim.
