fold,method,candidate_id,candidate_params,inner_validation_nll,inner_validation_mean_asset_ic,inner_validation_turnover,turnover_increase_vs_baseline,coverage_ok
1,regime_lgbm_hmm,p41_global_regime_shrinkage,global_regime_shrinkage=0.5,0.9809566866323586,0.01770784536127369,0.03027777777777778,-0.40437158469945356,True
1,regime_lgbm_hmm,p41_posterior_temperature,posterior_temperature=0.5,0.9964867100759505,0.042748985869402636,0.05472222222222222,0.0765027322404371,True
1,regime_lgbm_hmm,p41_posterior_temperature,posterior_temperature=0.75,0.9958086980663916,0.042861799140625004,0.051944444444444446,0.021857923497267763,True
1,regime_lgbm_hmm,p41_posterior_temperature,posterior_temperature=1.0,0.9950906700535113,0.04317703874429759,0.050833333333333335,0.0,True
1,regime_lgbm_hmm,p41_posterior_temperature,posterior_temperature=1.5,0.9935154640599667,0.044095825633825504,0.04583333333333333,-0.098360655737705,True
1,regime_lgbm_hmm,p41_posterior_temperature,posterior_temperature=2.0,0.9918866434804865,0.04508405493540441,0.0425,-0.16393442622950816,True
1,regime_lgbm_vol_bucket,baseline,none,1.0096815670073265,0.0073413740646855645,0.06027777777777778,0.0,True
1,regime_lgbm_vol_bucket,p41_prob_temperature,temperature=0.75,1.0778921686136798,0.016000192750313634,0.06027777777777778,0.0,True
1,regime_lgbm_vol_bucket,p41_prob_temperature,temperature=1.0,1.0096815670073265,0.007341374064685565,0.06027777777777778,0.0,True
1,regime_lgbm_vol_bucket,p41_prob_temperature,temperature=1.25,0.9871951263437123,0.0014781266280664705,0.06027777777777778,0.0,True
1,regime_lgbm_vol_bucket,p41_prob_temperature,temperature=1.5,0.9816891977187807,-0.002485023104179521,0.06027777777777778,0.0,True
1,regime_lgbm_vol_bucket,p41_prob_temperature,temperature=2.0,0.9870773275937819,-0.0072382779077081235,0.06027777777777778,0.0,True
1,regime_lgbm_vol_bucket,p41_prior_blend,prior_blend_weight=0.0,1.0096815670073265,0.0073413740646855645,0.06027777777777778,0.0,True
1,regime_lgbm_vol_bucket,p41_prior_blend,prior_blend_weight=0.05,1.002018437402528,0.007341374064685563,0.0525,-0.12903225806451615,True
1,regime_lgbm_vol_bucket,p41_prior_blend,prior_blend_weight=0.1,0.9961949866605588,0.007341374064685565,0.04638888888888889,-0.2304147465437788,True
1,regime_lgbm_vol_bucket,p41_prior_blend,prior_blend_weight=0.2,0.9879113370466305,0.007341374064685565,0.030833333333333334,-0.48847926267281105,True
1,regime_lgbm_vol_bucket,p41_global_regime_shrinkage,global_regime_shrinkage=0.0,1.0096815670073265,0.0073413740646855645,0.06027777777777778,0.0,True
1,regime_lgbm_vol_bucket,p41_global_regime_shrinkage,global_regime_shrinkage=0.25,0.9945507608259148,0.002542793792658761,0.04527777777777778,-0.2488479262672811,True
1,regime_lgbm_vol_bucket,p41_global_regime_shrinkage,global_regime_shrinkage=0.5,0.9850832521398979,-0.002931233064784153,0.03305555555555555,-0.4516129032258065,True
1,regime_lgbm_vol_bucket,p41_posterior_temperature,posterior_temperature=0.5,1.009681567006837,0.0073413740647136575,0.06027777777777778,0.0,True
1,regime_lgbm_vol_bucket,p41_posterior_temperature,posterior_temperature=0.75,1.009681567006837,0.0073413740647136575,0.06027777777777778,0.0,True
1,regime_lgbm_vol_bucket,p41_posterior_temperature,posterior_temperature=1.0,1.0096815670073265,0.0073413740646855645,0.06027777777777778,0.0,True
