method,target,horizon,regime_method,symbol_scope,IC,accuracy,balanced_accuracy,Sharpe,drawdown,turnover,total_return,n_trades,n_test_rows
global_lgbm,tb_label_8h,8h,none,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,0.017526229456480823,0.5681510416666666,0.3458404644546089,0.10871511359035747,-0.5477737979090764,0.023289930555555557,0.07237159382110914,10670,230400
regime_lgbm_contrastive,tb_label_8h,8h,contrastive,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,0.02217953568410663,0.5662803819444444,0.3501370651722906,0.04897935445981627,-0.5461415468424482,0.033075086805555556,-0.015578940681671982,14968,230400
regime_lgbm_contrastive_hmm,tb_label_8h,8h,contrastive_hmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,0.01918848082048604,0.56578125,0.3511577250541795,-0.2270895045630032,-0.6154537131345789,0.034891493055555556,-0.2543380922961336,15736,230400
regime_lgbm_hmm,tb_label_8h,8h,hmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,0.02140087013749034,0.5664192708333333,0.352489416719832,0.14791762029930197,-0.5427704811690822,0.03859592013888889,0.13863866701327376,17348,230400
regime_lgbm_hmm_guided_gmm,tb_label_8h,8h,hmm_guided_gmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,0.0173071121830127,0.5654861111111111,0.35273774112334494,0.17419672793547675,-0.5008404791741001,0.03968315972222222,0.18906839049098023,17774,230400
regime_lgbm_hmm_guided_hmm,tb_label_8h,8h,hmm_guided_hmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,0.01546347735288812,0.5658723958333334,0.35310110784576293,0.3131130771066584,-0.6034526399943695,0.03924479166666667,0.4482669975223146,17612,230400
regime_lgbm_kmeans,tb_label_8h,8h,kmeans,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,0.02294851042763006,0.5660546875,0.3512747282020279,0.12382354837330699,-0.5696363404588691,0.03777994791666667,0.09700708697027749,16947,230400
regime_lgbm_vol_bucket,tb_label_8h,8h,vol_bucket,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,0.015902529785508414,0.5645659722222223,0.3557053566063957,-0.15962496752228117,-0.6539211545353633,0.043960503472222225,-0.2106278437575273,19739,230400
