method,symbol,regime,n_rows,pct_rows,avg_vol_20h,avg_forward_return_8h,avg_vol_adj_return_8h,avg_amihud,avg_volume_zscore,avg_ret_autocorr,feature_ic_vs_target
hmm,BNBUSDT,3,5565,0.005303242554018743,0.005930634893335063,0.00010245757917895413,0.0025982524890963148,4.363895062065528e-07,0.049111802547521226,-0.0658348035230672,-0.020468185020854755
hmm,BTCUSDT,0,12120,0.011549919093388528,0.003159164750907593,-0.0003727253498275211,-0.022983288138687382,3.980716103293562e-06,0.0014066811332359946,-0.0839910575797722,-0.002005895899107309
hmm,BTCUSDT,1,1188,0.0011321207824212518,0.009794563361457544,0.0006516805139065345,0.022471319299895102,3.434322610007393e-06,-0.3637060013677668,-0.03994006445600782,-0.008231452775513657
hmm,BTCUSDT,2,331,0.0003154309587385811,0.010145856444573102,0.00260802796617193,0.01413024911082012,3.844502763708795e-06,1.9456912423612147,-0.032193658451216974,0.014539072659444765
hmm,BTCUSDT,3,4984,0.004749570689888484,0.005886570937801303,0.0009843932516791778,0.06262674581725132,3.816587233796296e-06,0.06448397277894947,-0.07093866434272317,-0.010068764472679938
hmm,DOGEUSDT,0,2504,0.0023862209084030426,0.0037798405182765697,-0.0001556175332596419,-0.03580486049170497,1.8011889508978286e-10,-0.0855757510722892,-0.08853461354170798,-0.012263459853940731
hmm,DOGEUSDT,1,6171,0.00588073850868817,0.010472082199827233,-0.0004738843250466414,-0.021248084071713576,1.5076808688359478e-10,-0.3795555244230053,-0.0631013726014261,-0.0016162562316391473
hmm,DOGEUSDT,2,2481,0.002364302745107008,0.015390439546106327,0.003076733015662516,0.04366863069356467,1.3265169783099075e-10,1.0046855343060077,-0.06096824282088405,0.014884896691027633
hmm,DOGEUSDT,3,6280,0.0059846115434389405,0.006210408113021361,-0.00015561809536214125,-0.00020446701301277018,1.7431282676469203e-10,0.023053310645816474,-0.07253937413123518,-0.0013261954343902025
hmm,DOTUSDT,0,2339,0.0022289819108445353,0.00400049070183805,0.0006335170908042307,0.06416544197081879,3.16670506356583e-08,-0.040659812772706604,-0.08847400021533841,-0.030209697138972928
hmm,DOTUSDT,1,5384,0.005130756138515168,0.010318202452682605,-0.0006471305129047284,-0.025700248652000518,2.7066024749440822e-08,-0.36855923479082275,-0.06576839230457168,-0.009650513725845087
hmm,DOTUSDT,2,2104,0.0020050354597763585,0.015269329387604783,0.0006899985100103153,-0.027756683683943878,2.3330412368795303e-08,1.0240319654550212,-0.052418727902802824,0.013211394809749715
hmm,DOTUSDT,3,7609,0.007251100196501099,0.006226997690304361,-0.0010556729998144033,-0.05249690452660577,2.9701931591961057e-08,0.02774294602204529,-0.08326539431096773,0.01198887311974959
hmm,ETCUSDT,0,4361,0.004155874353652424,0.003827016436418883,-0.0007092293050214205,-0.06741045722744747,3.5482497246937926e-07,-0.02716465216674936,-0.08540894817113047,-0.007390410716417314
hmm,ETCUSDT,1,4126,0.003931927902584247,0.01024195475746664,-3.708872976631869e-05,-0.001137965917746571,2.601655750239543e-07,-0.3594529208472143,-0.07434087702839517,0.03205951841352233
hmm,ETCUSDT,2,1546,0.001473281758942134,0.015068473514003465,0.00168390778251646,0.003654736453781368,1.983650402182238e-07,1.0767127785257915,-0.03439561944557727,-0.006292180578927254
hmm,ETCUSDT,3,7403,0.007054789690458357,0.006006848757573789,-0.0005845428579338282,-0.026570877444996296,3.457890617546186e-07,0.018205551652656103,-0.08625612879905081,-5.308369052433105e-05
hmm,ETHUSDT,0,5996,0.005713969874913995,0.0034995166787513366,-0.00039784716539824913,-0.03454122168660791,3.1346148023424937e-07,-0.053737766211919696,-0.10983352716270398,0.009019578398853612
hmm,ETHUSDT,1,3707,0.0035326361451477953,0.009882221006236026,-8.745156044538204e-05,-0.003946128341883695,2.5477402282543644e-07,-0.33965804718836007,-0.05196956227390551,-0.0011608678392967863
hmm,ETHUSDT,2,1097,0.0010454010928586813,0.012895581213674723,0.0008137800758139189,-0.026065912625853668,2.54778988075881e-07,1.4631475869679786,-0.016876969793176474,0.04267448924453599
hmm,ETHUSDT,3,7823,0.007455034411516375,0.006029208587110632,7.750564718148428e-05,0.006643690020610238,2.828181872337495e-07,0.047649151878078215,-0.06712069952312501,0.006566480261658489
hmm,ICPUSDT,0,1192,0.0011359326369075188,0.004015568126178999,-0.0004453620389118206,0.0009680279188370359,7.63656494998329e-08,-0.049132056452189966,-0.05041579257759408,0.010853698972815387
hmm,ICPUSDT,1,6735,0.0064182099912517936,0.010397465554071826,-0.00045734846561900234,-0.015060255269500385,8.05239084907108e-08,-0.36045142917883816,-0.0853170421068142,-0.009174340330937088
hmm,ICPUSDT,2,3145,0.002997070589827304,0.016962118562332994,0.0017493562585990845,0.009299242122401746,6.867709991979704e-08,0.8011752957902164,-0.06918126651619222,-0.01647097974932055
hmm,ICPUSDT,3,6364,0.0060646604876505444,0.006328475280345359,-0.0006254683772324409,-0.02968482433485646,8.471118249076503e-08,0.02931062975529867,-0.091659148295913,0.0061225530555621705
hmm,LINKUSDT,0,2365,0.00225375896500527,0.0038304763562411613,0.000702936237903257,0.05683787654957564,5.548416101773852e-08,-0.052782664748008065,-0.10868348040424075,-0.013597893059584995
hmm,LINKUSDT,1,5851,0.0055757901497868224,0.010326612769218152,-0.0006769154147512826,-0.030734616619318693,4.763785463925838e-08,-0.3641504030790925,-0.0524486356553529,-0.00123015432540126
hmm,LINKUSDT,2,2350,0.002239464510681769,0.015129687007171553,0.0011470427916528078,0.0037808522799189165,4.204135022666066e-08,1.014865045435352,-0.059774168999829055,0.010289386814498447
hmm,LINKUSDT,3,6870,0.0065468600801632994,0.006257918635089784,0.00017666012494268546,0.017789155447798907,5.459288798726345e-08,0.02145219708647928,-0.08587567365459417,-0.00016941596436230243
hmm,LTCUSDT,0,5466,0.0052088991554836385,0.003698164177260106,-0.0004085186802238438,-0.031016517746968057,2.885333025160614e-07,-0.007612741602046936,-0.09173323657479729,-0.008713804670959127
hmm,LTCUSDT,1,4100,0.003907150848423512,0.010382969233800938,0.0006579195804546027,0.03096286099869468,2.563009650577435e-07,-0.3851058901236498,-0.0926940426428145,-0.024512479890332617
hmm,LTCUSDT,2,1687,0.0016076496295830403,0.01596880139005548,0.0014973278988412127,0.025433228572242787,2.2200936589487534e-07,0.9485601945667608,-0.07716708428578084,-0.019160392590522515
