method,regime_method,target,horizon,fold,IC,mean_asset_IC,median_asset_IC,cross_sectional_IC,median_cross_sectional_IC,pooled_IC,signal_IC,n_asset_IC,n_cross_sectional_IC,Sharpe,drawdown,turnover,total_return,n_trades,n_return_observations,rebalance_offset_utc,n_test_rows,accuracy,balanced_accuracy
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,5,0.0041961832632355315,0.0041961832632355315,0.005019729702554207,-0.03904009410990077,-0.02619530504703446,0.007218043226669085,0.008593454046382907,20,720,2.330695051620063,-0.022656103165824885,0.07361111111111111,0.0148656400365752,251,90,0,14400,0.569375,0.3670643872218933
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,6,0.003769589980465897,0.003769589980465897,0.00506820803545111,0.01142108277486178,0.003916801471682807,0.009145710704557972,0.003551288122423666,20,720,-0.42651172405401533,-0.009834735066503396,0.035555555555555556,-0.0013930861709520181,123,90,0,14400,0.5623611111111111,0.3498828763292418
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,7,-0.07237801486744708,-0.07237801486744708,-0.0811374256912494,-0.035720077107615336,-0.047225838150234095,-0.0717867337476353,-0.02636162562903588,20,720,-4.315022165455215,-0.016822545272847236,0.05333333333333334,-0.013260499096326095,186,90,0,14400,0.5659722222222222,0.35002243875006284
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,8,0.03938034199005587,0.03938034199005587,0.033302004287326104,0.00504204143443777,0.02534863325169007,0.04285182157335077,0.047834906376983156,20,720,4.057230320837015,-0.013269718048232924,0.07555555555555556,0.021324176707720355,264,90,0,14400,0.5647916666666667,0.36590921405459237
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,9,0.007973327441305385,0.007973327441305385,0.013291590735355454,0.04460269442642639,0.030286364043085857,0.013185509459951844,-0.00023265704535624566,20,720,-1.174801832336837,-0.018996956009864396,0.03916666666666667,-0.006999280023462395,138,90,0,14400,0.5743055555555555,0.3509070678994442
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,10,-0.05134902837292003,-0.05134902837292003,-0.05305016702058438,0.0009275403912849682,0.0044635481331732445,-0.04956280548285832,-0.005860343441777454,20,720,-7.261015832353368,-0.020420362781475968,0.023055555555555555,-0.01982857217341427,82,90,0,14400,0.5965972222222222,0.3417643769237402
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,11,-0.03238110356836964,-0.03238110356836964,-0.038812777938055695,-0.011398849135480324,-0.025077608545775135,-0.027630978514843446,-0.006365572104023361,20,720,3.401084345842015,-0.014071054581141733,0.08638888888888889,0.01817144967762463,295,90,0,14400,0.5782638888888889,0.3725989375389254
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,12,-0.05861754891451609,-0.05861754891451609,-0.06461632976226925,0.0042767008917962415,-0.0019507326574008384,-0.04999159187035068,0.03629770778786629,20,720,-0.6593507576906965,-0.01882813438783939,0.07666666666666666,-0.004146922121731178,265,90,0,14400,0.5828472222222222,0.3730929600806885
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,13,-0.06679840790718251,-0.06679840790718251,-0.07501724437676463,0.017068347281613307,0.0339034647720008,-0.06158557099381371,-0.008404434411641817,20,720,-5.39255794907885,-0.02939501806827623,0.04666666666666667,-0.02272099277162687,163,90,0,14400,0.5582638888888889,0.3509224400456636
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,14,0.011752524465921527,0.011752524465921527,-0.006074013791043338,-0.01583739806748703,-0.0253730014335555,0.0010223698264744659,0.027005547383564654,20,720,3.5921861262887855,-0.025338629970250364,0.12472222222222222,0.02714359780059894,414,90,0,14400,0.5484722222222222,0.37348901042876204
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,15,-0.05495501853873055,-0.05495501853873055,-0.07446440013899577,0.03368466879976647,0.025751372069135595,-0.02543534161111312,-0.015329333944641163,20,720,-2.898732593193926,-0.02610254542540559,0.1238888888888889,-0.013651555110639424,417,90,0,14400,0.5749305555555555,0.37725211722513224
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,16,0.0057303294841589535,0.0057303294841589535,-0.002078976804507488,0.01666361228130631,0.004416885883089378,-0.0008818095128401326,0.019420450300987303,20,720,-6.908484466270318,-0.04789648567254231,0.09,-0.037822196708764966,303,90,0,14400,0.5428472222222223,0.3658772300282758
