method,regime_method,target,horizon,symbol,IC,mean_asset_IC,median_asset_IC,cross_sectional_IC,median_cross_sectional_IC,pooled_IC,signal_IC,n_asset_IC,n_cross_sectional_IC,Sharpe,drawdown,turnover,total_return,n_trades,n_return_observations,rebalance_offset_utc,n_test_rows,accuracy,balanced_accuracy
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,DOTUSDT,-0.04042128551325102,-0.04042128551325102,-0.04042128551325102,,,-0.040421285513251026,-0.006722157370060414,1,0,-1.6156625043833504,-0.4472126182286065,0.04513888888888889,-0.4029265707257994,129,1440,0,11520,0.5711805555555556,0.3484280951996008
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,ETCUSDT,-0.05111071339609013,-0.05111071339609013,-0.05111071339609013,,,-0.05111071339609018,0.012369462438620374,1,0,-0.980467220194487,-0.26487849421704207,0.05763888888888889,-0.17188748932314335,162,1440,0,11520,0.5659722222222222,0.3542534347470436
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,ETHUSDT,-0.007769214129396693,-0.007769214129396693,-0.007769214129396693,,,-0.0077692141293966895,0.03024469639873337,1,0,0.13093045274978274,-0.10599295604350475,0.05555555555555555,0.011352752949058909,154,1440,0,11520,0.5850694444444444,0.3604526112456561
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,ICPUSDT,-0.0006539763467791356,-0.0006539763467791356,-0.0006539763467791356,,,-0.0006539763467791443,-0.007945677224503907,1,0,-0.20881773440608223,-0.1385973222021615,0.04652777777777778,-0.06185262386322776,130,1440,0,11520,0.5571180555555556,0.3432555972373337
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,LINKUSDT,-0.036768812926873375,-0.036768812926873375,-0.036768812926873375,,,-0.03676881292687337,-0.005812531867236576,1,0,-0.3510641500611736,-0.38662865207784025,0.05138888888888889,-0.11668778236115651,145,1440,0,11520,0.5689236111111111,0.34900304886646977
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,LTCUSDT,-0.012751159957849542,-0.012751159957849542,-0.012751159957849542,,,-0.012751159957849529,0.009111878794073627,1,0,0.046777702671735644,-0.14197371515744225,0.07222222222222222,-0.004597048649255919,197,1440,0,11520,0.57734375,0.35485863169514964
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,NEARUSDT,-0.012509239087399244,-0.012509239087399244,-0.012509239087399244,,,-0.012509239087399225,-0.014713193226500536,1,0,-0.5662701130923996,-0.2073388502364677,0.03819444444444445,-0.1629080238730135,107,1440,0,11520,0.5556423611111111,0.3422992157868263
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,SHIBUSDT,-0.018401890285183988,-0.018401890285183988,-0.018401890285183988,,,-0.01840189028518399,-0.010679964307483691,1,0,-0.4249218094311025,-0.2941065658973665,0.059722222222222225,-0.12090183145695066,168,1440,0,11520,0.5660590277777777,0.3476433036433275
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,SOLUSDT,-0.027655959901119763,-0.027655959901119763,-0.027655959901119763,,,-0.02765595990111976,0.0005046568582793911,1,0,0.6671378505255061,-0.09436834740806166,0.05416666666666667,0.15024684016985668,154,1440,0,11520,0.5657118055555556,0.3535080831864991
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,TONUSDT,0.028517817010370986,0.028517817010370986,0.028517817010370986,,,0.028517817010371,0.0038670167146659493,1,0,0.320215710909616,-0.2706028495661742,0.06493055555555556,0.06305884160263364,183,1440,0,11520,0.5678819444444444,0.35687425874823764
