method,regime_method,target,horizon,fold,IC,signal_IC,accuracy,balanced_accuracy,Sharpe,drawdown,turnover,total_return,n_trades,n_test_rows
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,5,0.0036380990125893264,-0.011614846954046871,0.5402777777777777,0.34980541559233186,-0.3751821076973762,-0.5189975176254502,0.04392361111111111,-0.16883533774765258,1242,14400
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,6,-0.012896056622247225,-0.022312703522549722,0.5284027777777778,0.34739614478040665,1.155971537205806,-0.3006496257617253,0.04631944444444445,0.3379809387011896,1303,14400
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,7,0.01329615112919168,3.155162028020148e-05,0.5760416666666667,0.3549952088607291,-3.5069670596978475,-0.5517618676968863,0.04131944444444444,-0.5472982481001112,1156,14400
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,8,-0.040265397757395856,-0.014832837114966139,0.5559027777777777,0.3500513331280939,-1.4888575001645725,-0.32840780529590113,0.03166666666666667,-0.32433452370297056,878,14400
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,9,-0.021150008606249212,-0.006231857063361969,0.5629861111111111,0.35307895629586805,-0.3668582877061755,-0.356984151837453,0.04045138888888889,-0.17398117150706216,1138,14400
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,10,0.011176083837582859,0.012088963755426424,0.5719444444444445,0.3464569871058049,0.12332490900849925,-0.1301961156949795,0.03875,0.014485254991429608,1090,14400
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,11,0.05551552908726411,0.004759724883833572,0.5618055555555556,0.3436978733582179,-0.7885761470614008,-0.27612013955373393,0.03270833333333333,-0.16943110902636582,920,14400
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,12,-0.052953438690453034,-0.00652253653147928,0.5981944444444445,0.34620642774990396,-1.0044178173247442,-0.2126661738348154,0.027743055555555556,-0.17188275081364923,784,14400
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,13,0.021504409913597183,0.027450173012929725,0.5751388888888889,0.3653925082318013,1.2592894743120437,-0.10584063614091781,0.043333333333333335,0.22665342176669423,1216,14400
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,14,-0.02510405284360878,0.028967568599004297,0.5878472222222222,0.36356740113491454,-0.7814535902020799,-0.28616579987937285,0.034791666666666665,-0.18656412019501245,968,14400
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,15,-0.04105709456434037,-0.006407992646832237,0.5527083333333334,0.35264010026526615,0.9408918838701568,-0.2411875093124323,0.036284722222222225,0.4040196125092381,1019,14400
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,16,-0.03527664684659986,-0.0283277986571691,0.5597222222222222,0.35361422361564343,-0.23890217001879172,-0.24425802620769416,0.04840277777777778,-0.06377785072380693,1347,14400
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,1,0.08168141113154935,0.037346700385904874,0.5727083333333334,0.3515450344304054,1.9767003092902764,-0.1190863529770882,0.03881944444444444,1.0323701599930386,1098,14400
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,2,0.17380464971403686,0.08662545062257505,0.5645833333333333,0.3575098417043037,1.640959306289958,-0.1934199071157442,0.03319444444444444,0.9284100171706124,926,14400
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,3,-0.021808567548539808,0.012887566401430676,0.5728472222222222,0.353859026211148,0.9031209313913765,-0.18943078422706572,0.043055555555555555,0.25363143904482155,1206,14400
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,4,0.021586436279837567,0.020307416311876537,0.5778472222222222,0.35920016544274214,-1.0742003206474857,-0.43273091173065353,0.049444444444444444,-0.2952908235710806,1384,14400
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,5,0.01730156754302499,-0.013937502282962063,0.5421527777777778,0.3507842339723144,-0.7885679290685762,-0.5052764297094453,0.04652777777777778,-0.29681936793870023,1315,14400
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,6,-0.029732573390119917,-0.0325171021652171,0.5310416666666666,0.35161969808115606,0.048848253409161484,-0.383231238558698,0.04527777777777778,-0.008597715195361455,1276,14400
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,7,0.023665387811316878,0.011190485601133168,0.5730555555555555,0.35051316523161624,-1.948965425807519,-0.3605607063747289,0.042326388888888886,-0.31000693740422236,1188,14400
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,8,-0.037475803158072585,-0.022334495431910982,0.5563888888888889,0.3477818506831151,-0.26283110668936466,-0.2733278738342986,0.029930555555555554,-0.0817843872741717,835,14400
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,9,-0.02407078617418307,-0.012606908129233084,0.5597916666666667,0.3467643428856664,-0.9448580298137867,-0.3860208699922569,0.03802083333333333,-0.3222541065055323,1052,14400
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,10,0.0426735736285999,0.026322205854041377,0.5726388888888889,0.3456926456597919,0.10510829205411615,-0.25777950747699974,0.03791666666666667,0.010960635731875668,1062,14400
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,11,0.055374059867543075,0.0033212837348380523,0.5630555555555555,0.3417881474563473,0.3395901890102169,-0.17179769396704125,0.025763888888888888,0.05865749140858423,725,14400
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,12,-0.05571427266501735,-0.018402684629256292,0.5984027777777777,0.3450078523887987,-1.3100970715105498,-0.2365849156064842,0.025590277777777778,-0.19838019722433897,712,14400
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,13,0.004475954460788259,0.0280098893183078,0.5717361111111111,0.35821884676495164,1.1451316426780151,-0.07771011766954583,0.03850694444444445,0.16806456548228854,1083,14400
