method,regime_method,target,horizon,n_folds,mean_fold_IC,median_fold_IC,std_fold_IC,positive_ic_folds,mean_fold_Sharpe,median_fold_Sharpe,positive_sharpe_folds,mean_fold_total_return,median_fold_total_return,IC_bootstrap_mean,IC_ci_low,IC_ci_high,Sharpe_bootstrap_mean,Sharpe_ci_low,Sharpe_ci_high,total_return_bootstrap_mean,total_return_ci_low,total_return_ci_high,full_sample_IC,full_sample_Sharpe,full_sample_drawdown,full_sample_total_return,full_sample_n_test_rows
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,16,0.011036676984854096,0.008614099489666294,0.04546105030005093,9,-0.16260651855317776,-0.18808353257388957,7,-0.02013944992579271,-0.04612601868635985,0.011036676984854096,-0.009685034800550047,0.03380176563835467,-0.16260651855317776,-0.7186030829878606,0.3674141872026624,-0.02013944992579271,-0.16844241558170506,0.1523649962823436,0.019188480820486,-0.2270895045630032,-0.6154537131345789,-0.2543380922961336,230400
regime_lgbm_hmm,hmm,tb_label_8h,8h,16,0.011034424903637131,-0.003185935252152982,0.051374112281724824,8,-0.1119240218416355,-0.5103533086895822,5,0.03712792004505451,-0.13480691986345766,0.011034424903637131,-0.011081461217359792,0.03784427094491271,-0.1119240218416355,-0.640730726487509,0.44229968802335073,0.03712792004505451,-0.13352225046009103,0.23240639835231228,0.0214008701374903,0.1479176202993019,-0.5427704811690822,0.1386386670132737,230400
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,16,0.009252493330855132,-0.008666306543875775,0.05900577065613708,8,-0.22538766267878432,-0.3635840773141611,7,0.017162003199505213,-0.09796109747778908,0.009252493330855132,-0.015695332267595972,0.03932223267688297,-0.22538766267878432,-0.7928314901058874,0.3447758517308977,0.017162003199505213,-0.1588817089043165,0.23123722596483412,0.02294851042763,0.1238235483733069,-0.5696363404588691,0.0970070869702774,230400
regime_lgbm_contrastive,contrastive,tb_label_8h,8h,16,0.00764799234067918,-0.006738653998624734,0.05441182723033372,6,-0.390049976187612,-0.3161792324068073,7,-0.07071578234233525,-0.08804598438439243,0.00764799234067918,-0.016229512377511194,0.03452562977412206,-0.390049976187612,-0.9433861994753647,0.16756238396311865,-0.07071578234233525,-0.19570347434180052,0.057487935791663856,0.0221795356841066,0.0489793544598162,-0.5461415468424482,-0.0155789406816719,230400
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,16,0.0067292620876529124,0.0001757072811328043,0.04902068496364503,8,-0.3912738042693291,-0.531569663361162,5,0.012322954243029732,-0.13923454732675455,0.0067292620876529124,-0.015528411541442919,0.031414658766110555,-0.3912738042693291,-0.982891300746847,0.2513661982289676,0.012322954243029732,-0.2124459364030252,0.29900359074039706,0.0173071121830127,0.1741967279354767,-0.5008404791741001,0.1890683904909802,230400
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,16,0.006028536900466692,0.0007730245199842811,0.04769967991767728,8,-0.3317851057515806,-0.2814459594607328,5,-0.028975285457470405,-0.09257302436477016,0.006028536900466692,-0.014848375671069529,0.029910544564323877,-0.3317851057515806,-0.9158363837697983,0.25505366472680197,-0.028975285457470405,-0.1745874292174778,0.1224490899758353,0.0159025297855084,-0.1596249675222811,-0.6539211545353633,-0.2106278437575273,230400
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,16,0.005679788360633072,-0.00462897880482895,0.05212487973583397,8,-0.040946142385035356,-0.13131395646475658,7,0.08063828787845632,-0.04701049287163295,0.005679788360633072,-0.017171052217117483,0.03159191074618579,-0.040946142385035356,-0.7154032365167713,0.5489774195884591,0.08063828787845632,-0.10482110371171613,0.2881985208383103,0.0154634773528881,0.3131130771066584,-0.6034526399943695,0.4482669975223146,230400
global_lgbm,none,tb_label_8h,8h,16,0.004564651413609979,-0.012919510849835746,0.054969970568734386,7,0.058965233732539174,0.018851592419642044,8,0.09271026666443213,-0.0034501052416993083,0.004564651413609979,-0.02048267873117225,0.03177030413114202,0.058965233732539174,-0.549612934743921,0.6573681790873919,0.09271026666443213,-0.0743370543593142,0.29174380687599855,0.0175262294564808,0.1087151135903574,-0.5477737979090764,0.0723715938211091,230400
