fold,encoder_method,stage,epoch,train_loss,validation_loss,loss,train_valid_anchor_pct,train_positive_pair_count,train_hard_negative_pair_count,validation_valid_anchor_pct,validation_positive_pair_count,validation_hard_negative_pair_count,valid_anchor_pct,positive_pair_count,hard_negative_pair_count
5,vanilla,outer_refit,1,,,0.7548655986669474,,,,,,,,,
5,vanilla,outer_refit,2,,,0.1753555627692549,,,,,,,,,
5,vanilla,outer_refit,3,,,0.11270381614303915,,,,,,,,,
5,vanilla,outer_refit,4,,,0.09188216859474778,,,,,,,,,
5,vanilla,outer_refit,5,,,0.08113651977619156,,,,,,,,,
5,vanilla,outer_refit,6,,,0.0736017273462494,,,,,,,,,
5,vanilla,outer_refit,7,,,0.0655724358279258,,,,,,,,,
5,vanilla,outer_refit,8,,,0.0697713964887953,,,,,,,,,
5,vanilla,outer_refit,9,,,0.06754966327207512,,,,,,,,,
5,vanilla,outer_refit,10,,,0.06146322291024262,,,,,,,,,
5,vanilla,outer_refit,11,,,0.061525669816182925,,,,,,,,,
5,vanilla,outer_refit,12,,,0.06039265221916139,,,,,,,,,
5,guided,inner_selection,1,0.9606674820184707,1.7365723520517349,,0.996875,4262.3,2.3,0.987109375,4774.75,790.95,,,
5,guided,inner_selection,2,0.8380273323506117,1.6703261278569699,,0.996875,4266.4,2.3,0.987109375,4774.75,790.95,,,
5,guided,inner_selection,3,0.880966740846634,1.7594233281910419,,0.996875,4270.25,2.45,0.987109375,4774.75,790.95,,,
5,guided,inner_selection,4,0.7828325286507607,1.7870245672762395,,0.996875,4288.15,2.05,0.987109375,4774.75,790.95,,,
5,guided,inner_selection,5,0.7359888441860676,1.7747873671352863,,0.99375,4279.8,2.6,0.987109375,4774.75,790.95,,,
5,guided,outer_refit,1,,,1.018308773636818,,,,,,,0.99375,4372.2,2.35
5,guided,outer_refit,2,,,0.8985268399119377,,,,,,,0.99375,4362.1,2.0
6,vanilla,inner_selection,1,0.5438451994210481,2.4908834636211394,,,,,,,,,,
6,vanilla,inner_selection,2,0.1747277575195767,2.3544775396585464,,,,,,,,,,
6,vanilla,inner_selection,3,0.1210147286852589,2.275108423829079,,,,,,,,,,
6,vanilla,inner_selection,4,0.0947423776553478,2.2476417660713195,,,,,,,,,,
6,vanilla,inner_selection,5,0.0860680897043494,2.2460159927606584,,,,,,,,,,
6,vanilla,inner_selection,6,0.08169489151914604,2.238731622695923,,,,,,,,,,
6,vanilla,inner_selection,7,0.07200017065624706,2.2364113211631773,,,,,,,,,,
6,vanilla,inner_selection,8,0.06729386642182363,2.1999552071094515,,,,,,,,,,
6,vanilla,inner_selection,9,0.06930019420688041,2.1746968656778334,,,,,,,,,,
6,vanilla,inner_selection,10,0.06385940997861325,2.2176289707422256,,,,,,,,,,
6,vanilla,inner_selection,11,0.0630626934216707,2.1639646500349046,,,,,,,,,,
6,vanilla,inner_selection,12,0.06499143703840674,2.183550277352333,,,,,,,,,,
6,vanilla,inner_selection,13,0.05757857562712161,2.178776001930237,,,,,,,,,,
6,vanilla,inner_selection,14,0.061704461910994726,2.193199795484543,,,,,,,,,,
6,vanilla,outer_refit,1,,,0.845713366191194,,,,,,,,,
6,vanilla,outer_refit,2,,,0.20075222298619338,,,,,,,,,
6,vanilla,outer_refit,3,,,0.1259196309663821,,,,,,,,,
6,vanilla,outer_refit,4,,,0.09278633409594476,,,,,,,,,
6,vanilla,outer_refit,5,,,0.08254594595637173,,,,,,,,,
6,vanilla,outer_refit,6,,,0.08216417180374265,,,,,,,,,
6,vanilla,outer_refit,7,,,0.07645613785716705,,,,,,,,,
6,vanilla,outer_refit,8,,,0.07385888069693465,,,,,,,,,
6,vanilla,outer_refit,9,,,0.06976030208170414,,,,,,,,,
6,vanilla,outer_refit,10,,,0.0653179476121295,,,,,,,,,
6,vanilla,outer_refit,11,,,0.06392910697904881,,,,,,,,,
6,guided,inner_selection,1,1.0777962356805801,1.7610200829803944,,1.0,4313.2,2.65,0.9890625,4770.5,1087.75,,,
6,guided,inner_selection,2,0.9742570579051971,1.7734576366841792,,0.996875,4313.95,2.8,0.9890625,4770.5,1087.75,,,
6,guided,inner_selection,3,0.9252860575914383,1.7491824127733708,,1.0,4293.9,2.05,0.9890625,4770.5,1087.75,,,
6,guided,inner_selection,4,0.8817762657999992,1.784294069558382,,0.996875,4298.35,2.75,0.9890625,4770.5,1087.75,,,
6,guided,inner_selection,5,0.881655141711235,1.706120865046978,,1.0,4305.6,3.75,0.9890625,4770.5,1087.75,,,
6,guided,inner_selection,6,0.8626857534050941,1.7025674439966678,,0.996875,4296.65,2.4,0.9890625,4770.5,1087.75,,,
6,guided,inner_selection,7,0.8313829898834229,1.6994182392954826,,0.996875,4343.1,2.7,0.9890625,4770.5,1087.75,,,
6,guided,inner_selection,8,0.8105235785245896,1.6808199517428875,,0.996875,4319.7,2.3,0.9890625,4770.5,1087.75,,,
6,guided,inner_selection,9,0.7792844325304031,1.5535142235457897,,0.996875,4312.6,2.95,0.9890625,4770.5,1087.75,,,
6,guided,inner_selection,10,0.7302426397800446,1.556870336830616,,0.996875,4308.85,2.35,0.9890625,4770.5,1087.75,,,
6,guided,inner_selection,11,0.7279985532164573,1.5020726390182972,,0.996875,4285.95,1.85,0.9890625,4770.5,1087.75,,,
6,guided,inner_selection,12,0.6671789914369584,1.482990812510252,,0.996875,4313.6,2.35,0.9890625,4770.5,1087.75,,,
6,guided,inner_selection,13,0.6434943810105324,1.452533455938101,,0.996875,4310.3,2.1,0.9890625,4770.5,1087.75,,,
6,guided,inner_selection,14,0.6370320722460747,1.3532673932611943,,0.99375,4284.35,2.85,0.9890625,4770.5,1087.75,,,
6,guided,inner_selection,15,0.5781708486378193,1.271351157873869,,0.99375,4296.3,2.45,0.9890625,4770.5,1087.75,,,
6,guided,inner_selection,16,0.4841688472777605,1.1337577268481254,,0.996875,4317.35,2.85,0.9890625,4770.5,1087.75,,,
6,guided,inner_selection,17,0.4373149827122688,1.0907871380448342,,0.996875,4334.45,2.85,0.9890625,4770.5,1087.75,,,
