method,regime_method,target,horizon,symbol,IC,signal_IC,accuracy,balanced_accuracy,Sharpe,drawdown,turnover,total_return,n_trades,n_test_rows
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,NEARUSDT,0.04011815715544419,0.01283037686922056,0.5574652777777778,0.34352627474415326,0.299714482038303,-0.7429382337137296,0.02265625,0.5026233463039531,510,11520
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,SHIBUSDT,0.026682197702171884,0.01397235337875222,0.57109375,0.34960236893649826,-0.24540974657528253,-0.7583790946341881,0.03411458333333333,-0.5131215871347459,771,11520
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,SOLUSDT,-0.027073613323418,0.005504702373634821,0.5650173611111111,0.3491375506607312,-0.10292854706066466,-0.8061190424480181,0.032552083333333336,-0.31225429368106217,740,11520
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,TONUSDT,0.026620855931873445,-0.00955880064774277,0.5602430555555555,0.35232330425963454,-0.4737103388703309,-0.8688623190732682,0.048003472222222225,-0.7115632262466826,1077,11520
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,TRXUSDT,-0.005538991625697463,-0.001584661276843181,0.5051215277777777,0.3609508669808308,-0.6837707534067012,-0.7855558019642479,0.07369791666666667,-0.6449958224216963,1656,11520
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,UNIUSDT,0.022649533218083565,-0.0022932243514136017,0.5724826388888888,0.3441930829878,-0.12902164583910458,-0.655739268173739,0.027083333333333334,-0.4074752221901169,617,11520
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,XRPUSDT,0.014032850201130778,-0.0032805508005748895,0.5655381944444444,0.3550479459586069,-0.2312114865263223,-0.8492857307056683,0.04348958333333333,-0.5298454950433915,975,11520
regime_lgbm_hmm,hmm,tb_label_8h,8h,ADAUSDT,0.049261754843083067,0.010199651340765985,0.57421875,0.3452354756160582,0.25685337122681895,-0.686851117839171,0.02769097222222222,0.3993892444138263,631,11520
regime_lgbm_hmm,hmm,tb_label_8h,8h,APTUSDT,-0.0008188977811100304,0.00586500053331927,0.5585069444444445,0.342889426060788,-0.08552997417744487,-0.7197008662851847,0.027864583333333335,-0.3591974224774175,628,11520
regime_lgbm_hmm,hmm,tb_label_8h,8h,AVAXUSDT,0.0010019299066552963,0.004883776107182589,0.5637152777777777,0.34903220375377697,0.12490690077698284,-0.7415883981786167,0.03697916666666667,0.020308237681347707,830,11520
regime_lgbm_hmm,hmm,tb_label_8h,8h,BCHUSDT,0.020872509228220676,0.011722223151936703,0.5790798611111111,0.3484456685070756,0.0989004981497881,-0.6022058164590699,0.03125,0.03479571732030351,695,11520
regime_lgbm_hmm,hmm,tb_label_8h,8h,BNBUSDT,0.011820104632620176,0.007379872062203719,0.5566840277777778,0.3630962691297948,-0.14824734087498445,-0.7394159711087962,0.04956597222222222,-0.2787517185923052,1116,11520
regime_lgbm_hmm,hmm,tb_label_8h,8h,BTCUSDT,0.03399380963192537,0.008986538047538708,0.57421875,0.3638104842883647,-0.17779506098179207,-0.6963569036951139,0.052647569444444445,-0.2755020955850095,1154,11520
regime_lgbm_hmm,hmm,tb_label_8h,8h,DOGEUSDT,0.03252442462899741,0.013918665912104479,0.5657986111111111,0.3481015449709653,0.5215757747178023,-0.4928791607917571,0.03333333333333333,1.5718709144802245,754,11520
regime_lgbm_hmm,hmm,tb_label_8h,8h,DOTUSDT,-0.009716914395185029,0.0076310127776600565,0.5774305555555556,0.3496009083504508,-0.0099647992552508,-0.7237668616152506,0.03125,-0.23894095671185367,708,11520
regime_lgbm_hmm,hmm,tb_label_8h,8h,ETCUSDT,0.010164496818914135,0.010202684360306934,0.5640625,0.3508696203278146,0.22387018328695,-0.6240065393107204,0.04131944444444444,0.2943368344456663,927,11520
regime_lgbm_hmm,hmm,tb_label_8h,8h,ETHUSDT,0.11188575531653652,0.04937527290191011,0.5836805555555555,0.3566018102217765,0.8986092942117772,-0.3612706088497173,0.03211805555555555,2.9075696247444482,724,11520
regime_lgbm_hmm,hmm,tb_label_8h,8h,ICPUSDT,0.029857528231843834,0.00393203626803527,0.5651041666666666,0.34596254192411435,-0.007377529759608542,-0.8086971345706419,0.027430555555555555,-0.19720164772470972,619,11520
regime_lgbm_hmm,hmm,tb_label_8h,8h,LINKUSDT,0.010549182988935058,0.009437505297883083,0.5734375,0.3506960291678307,0.1833428400974905,-0.6618014845076908,0.03888888888888889,0.18523522008878635,877,11520
regime_lgbm_hmm,hmm,tb_label_8h,8h,LTCUSDT,0.006088753439620695,0.001328410042105942,0.5747395833333333,0.345382831682137,-0.14310454206508352,-0.7161031178434903,0.033463541666666666,-0.3715115782973325,758,11520
regime_lgbm_hmm,hmm,tb_label_8h,8h,NEARUSDT,0.024201670277187087,-0.0013729066944145089,0.5569444444444445,0.3439928496985982,-0.3023781409773438,-0.7848996130031249,0.025434027777777778,-0.6032674598202323,578,11520
regime_lgbm_hmm,hmm,tb_label_8h,8h,SHIBUSDT,0.03386426213651552,0.02153834301588683,0.5705729166666667,0.3521928806888392,0.672801066972178,-0.5120957708102062,0.04045138888888889,2.409764223096062,910,11520
regime_lgbm_hmm,hmm,tb_label_8h,8h,SOLUSDT,-0.015714103701759668,-0.006298591366393343,0.5667534722222223,0.35167243174756274,-0.450891558945665,-0.8403365121449189,0.03810763888888889,-0.6989369674057836,851,11520
regime_lgbm_hmm,hmm,tb_label_8h,8h,TONUSDT,0.022298126214049863,-0.002040974050017519,0.5672743055555556,0.3551583092814668,-0.34040967608267014,-0.8171196530139057,0.04401041666666667,-0.6149961611129429,991,11520
regime_lgbm_hmm,hmm,tb_label_8h,8h,TRXUSDT,-0.00021782646914360115,0.011929079790309648,0.5089409722222222,0.3661001054806052,-0.344367950435832,-0.747772554328708,0.08090277777777778,-0.44599137860579285,1814,11520
regime_lgbm_hmm,hmm,tb_label_8h,8h,UNIUSDT,0.02461545539307829,0.010380964621016803,0.5751736111111111,0.3502668775720126,0.17040112021938328,-0.7617931611615075,0.032769097222222224,0.12574612781872596,734,11520
regime_lgbm_hmm,hmm,tb_label_8h,8h,XRPUSDT,0.04266598678123399,0.01755480998136616,0.5720486111111112,0.3613988374347328,0.27199630387261836,-0.7048755599052724,0.046440972222222224,0.4667834570217091,1049,11520
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,ADAUSDT,0.051399263338153624,0.021012730798148364,0.5739583333333333,0.3470668000017509,0.383013689145268,-0.5883554800877293,0.029600694444444443,0.9043498295851455,666,11520
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,APTUSDT,-0.005031815445725346,-0.00019818557116135422,0.5561631944444444,0.34122370620573433,0.022351652083685915,-0.7224613956170631,0.025607638888888888,-0.17143842606230864,576,11520
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,AVAXUSDT,0.004445197982623693,-0.002100976699418585,0.5652777777777778,0.35048183028396923,-0.09749706519636614,-0.6102381224749636,0.03411458333333333,-0.3771667762603812,768,11520
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,BCHUSDT,0.02040858091899938,0.026736915534018708,0.5786458333333333,0.3517693570157074,0.5292539752920447,-0.6987376481734326,0.032552083333333336,1.4108057154865876,731,11520
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,BNBUSDT,-0.008974099206002114,0.015952632561768015,0.5568576388888888,0.3648613176214042,0.2097008955522843,-0.6862047876358797,0.05451388888888889,0.2326482979402671,1211,11520
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,BTCUSDT,0.012050536005052665,-0.013462927144955531,0.5731770833333333,0.3624346146088749,-1.279755133568287,-0.8564639556685768,0.05368923611111111,-0.8524221046965921,1181,11520
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,DOGEUSDT,0.03887414030595552,0.014385300146011847,0.5674479166666667,0.3498959029961021,0.5172576146997931,-0.5432096323312797,0.03229166666666667,1.5475093448850337,732,11520
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,DOTUSDT,0.003652843605500796,0.0030230061791733163,0.5798611111111112,0.35149306860515045,-0.05396853302351559,-0.6709132302804591,0.03185763888888889,-0.2936960782267275,721,11520
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,ETCUSDT,-0.033174838678275,0.011498183524555792,0.5595486111111111,0.34772540964804216,0.285314159962921,-0.7609977254118864,0.04435763888888889,0.4592659971123976,989,11520
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,ETHUSDT,0.08699582840284135,0.023454264274983292,0.5815104166666667,0.359147077303209,0.3491898407826738,-0.3718889295301037,0.035416666666666666,0.624622182912913,787,11520
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,ICPUSDT,0.04623114182927805,0.016087949420690393,0.5655381944444444,0.3463398470860762,0.34531215284924677,-0.6606676824629166,0.027864583333333335,0.7115947925882011,635,11520
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,LINKUSDT,0.015001411716315154,0.02200716759293781,0.5723958333333333,0.35194734439361935,0.44867704478917075,-0.6401009879255155,0.041493055555555554,1.2315415992107264,931,11520
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,LTCUSDT,0.0037016406395285134,0.010110683388564752,0.5756944444444444,0.3473821487229522,0.1010814755791431,-0.5944014889395395,0.03519965277777778,0.017480146175817612,794,11520
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,NEARUSDT,0.015914463638209763,0.0029317252621215064,0.5592013888888889,0.3450973539193815,0.03453028586799306,-0.6339929555226119,0.02282986111111111,-0.12734740470142913,515,11520
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,SHIBUSDT,0.019341884024585042,0.012671908184549758,0.5727430555555556,0.35331170326280054,0.10267790906471877,-0.6905773701754132,0.03958333333333333,-0.010845565348291952,882,11520
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,SOLUSDT,-0.0044411003153958266,-0.00454269236895328,0.5638888888888889,0.3503057541889536,-0.43375123736842175,-0.8253568039900118,0.03975694444444444,-0.6852283487142317,890,11520
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,TONUSDT,0.006786289429443041,-0.004531656290879293,0.5657986111111111,0.3578166065512039,-0.31389636463307957,-0.9312421619471127,0.05112847222222222,-0.6268352693331138,1150,11520
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,TRXUSDT,-0.011939259272147435,-0.005522963121585164,0.49774305555555554,0.3580641322549325,-1.0159860745183187,-0.8692981621032624,0.0837673611111111,-0.8142635728627193,1862,11520
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,UNIUSDT,0.029340474527900343,0.01921294162507001,0.5728298611111111,0.34924013808362786,0.4652002768481132,-0.691299583130633,0.032725694444444446,1.4958963800631486,740,11520
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,XRPUSDT,0.02754571626771088,0.009240552651915552,0.5714409722222222,0.36099553410351803,0.01697139219892513,-0.8130524099005086,0.0453125,-0.2487689019840812,1013,11520
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,ADAUSDT,0.033273308443104374,0.020834287041484996,0.5722222222222222,0.3448806699423049,0.47281564468817117,-0.5725225512419693,0.02699652777777778,1.3315563072160597,615,11520
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,APTUSDT,-0.0037030558339999167,-0.00873372233287266,0.5582465277777777,0.3428595643098302,-0.4874387432733037,-0.8219696614940083,0.024652777777777777,-0.6825126131025311,557,11520
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,AVAXUSDT,0.005314620513804084,0.01821456293093789,0.5640625,0.3506696318932416,0.2244394160976929,-0.5432914750424845,0.03680555555555556,0.3085577106308426,830,11520
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,BCHUSDT,0.0035367309312785674,0.021549630244028936,0.5784722222222223,0.3496858551055095,0.5158267977328272,-0.48717259592648715,0.029861111111111113,1.3703475309712072,666,11520
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,BNBUSDT,0.010923787293331958,0.014714041096944512,0.5574652777777778,0.3644527839019454,0.09665738463982129,-0.7184997288015917,0.054253472222222224,0.03884912738780155,1216,11520
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,BTCUSDT,0.027788317957777114,0.02362321522342802,0.5776909722222222,0.36825837065796324,0.09556326299966664,-0.5437809462603739,0.05394965277777778,0.04002475503503722,1198,11520
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,DOGEUSDT,0.020244258523196865,0.011955323131096941,0.5671006944444444,0.35084615752290343,0.10835992781597122,-0.49866294758036644,0.032725694444444446,-0.009687805944358363,740,11520
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,DOTUSDT,0.002767503279517225,0.023844508330567293,0.5796875,0.3535163942048641,0.3814698158526643,-0.6248631412534332,0.03229166666666667,0.8874615762636322,738,11520
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,ETCUSDT,-0.03893711291323193,0.005283610596946629,0.5634548611111111,0.3528328386585729,-0.217315456346431,-0.8994642610078378,0.04296875,-0.5128430059467103,955,11520
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,ETHUSDT,0.09766167227253515,0.03615983081917338,0.5831597222222222,0.3562274769512915,0.5274366253862908,-0.6237605671863549,0.03125,1.2423768127368713,702,11520
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,ICPUSDT,0.03921904465568163,0.002756189352519172,0.5671006944444444,0.34655969455760144,-0.06482241968938215,-0.8386669170333692,0.027430555555555555,-0.3227617723592614,623,11520
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,LINKUSDT,0.01122036302358929,0.006323408105325056,0.5727430555555556,0.35083009235630125,0.09449930605396924,-0.7812410091737717,0.04331597222222222,-0.04500202394899022,966,11520
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,LTCUSDT,0.013420407783923755,0.018371109336412277,0.5730034722222223,0.34625850228623545,0.4052975532989407,-0.663389489726416,0.03459201388888889,0.8702341349160039,783,11520
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,NEARUSDT,0.021628828252444107,0.011115597357797598,0.5577256944444444,0.344847834409268,0.1284897768373613,-0.7015342781957014,0.024305555555555556,0.06500782853033038,543,11520
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,SHIBUSDT,0.01092269377698448,0.0011693174861253713,0.5727430555555556,0.3540686684794161,-0.2377607983600365,-0.728822832424561,0.0390625,-0.5281043731698484,885,11520
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,SOLUSDT,0.0055567140893928784,0.005486771752254842,0.5654513888888889,0.3521795474808347,-0.11801481529804338,-0.7205786720477987,0.03784722222222222,-0.37142060124032616,844,11520
